Index,Artist,title,year,data,Absolute Chords,section,loop type,chords only,Form Type,MBID,source
261,Usher,DJ Got Us Falling In Love Again,2010,|6-||||||||,|Gm||||||||,$bridge,Six,6-,"B, C",31297fdc-eaaf-46ab-a86b-61ce48fc7a4b,Peres
261,Usher,DJ Got Us Falling In Love Again,2010,|6-|,|Gm|,$ending,Six,6-,"B, C",31297fdc-eaaf-46ab-a86b-61ce48fc7a4b,Peres
157,Daft Punk,Doin' It Right,2013,$hook*6 $Vr $Ch $hook $Vr $Ch*2 $link $Vr*2 $Ch*3 $Ch_outro,,S,,,A,4e4a5947-a6e5-4091-9b42-f7e9ba387c1b,Jinny Park: daft punk corpus
157,Daft Punk,Doin' It Right,2013,|2- . | . 1 |4 . | . 5|6- . . 5 ||4 ||,|G#m . | . F#M |BM . | . C#M|D#m . . C#M ||BM ||,"$hook, $Ch, $link",,2- 1 4 5 6- 5 4,A,4e4a5947-a6e5-4091-9b42-f7e9ba387c1b,Jinny Park: daft punk corpus
157,Daft Punk,Doin' It Right,2013,$a*2,,$Vr,,,A,4e4a5947-a6e5-4091-9b42-f7e9ba387c1b,Jinny Park: daft punk corpus
157,Daft Punk,Doin' It Right,2013,$a*2,,$Vr,,,A,4e4a5947-a6e5-4091-9b42-f7e9ba387c1b,Jinny Park: daft punk corpus
157,Daft Punk,Doin' It Right,2013,|R||||||||,|R||||||||,$Ch_outro,Rest,R,A,4e4a5947-a6e5-4091-9b42-f7e9ba387c1b,Jinny Park: daft punk corpus
421,Red Hot Chili Peppers ,Don't Forget Me,2002,$In $Vr $link $Vr $Ch $link $Vr $Ch*2 $bridge $Vr $Ch $outro $ending,,S,,,A,190fb0bd-ea7b-3ac5-8b01-82cddc21f73a,Richards
421,Red Hot Chili Peppers ,Don't Forget Me,2002,| 6- | 4 | 1 | 5 |,|Am|FM|CM|GM|,$a,Axis-A,6- 4 1 5,A,190fb0bd-ea7b-3ac5-8b01-82cddc21f73a,Richards
421,Red Hot Chili Peppers ,Don't Forget Me,2002,$a*2,,"$In, $Ch, $link, $outro",,,A,190fb0bd-ea7b-3ac5-8b01-82cddc21f73a,Richards
421,Red Hot Chili Peppers ,Don't Forget Me,2002,$a*4,,"$Vr, $bridge",,,A,190fb0bd-ea7b-3ac5-8b01-82cddc21f73a,Richards
421,Red Hot Chili Peppers ,Don't Forget Me,2002,| 6- | 4 |,|Am|FM|,$ending,Aeolian-Lydian Plateau Shuttle,6- 4,A,190fb0bd-ea7b-3ac5-8b01-82cddc21f73a,Richards
23,David Guetta featuring Anne-Marie,Don't Leave Me Alone,2018,$In $Vr $PCh $Ch $DCh $Vr $PCh $Ch $DCh $bridge $Ch*2 $outro,,S,,,B,aa9fab3c-cc54-4ef0-9b41-0cca33cf796d,"Adams 2019, Barna 2020"
23,David Guetta featuring Anne-Marie,Don't Leave Me Alone,2018,|1 2- |6- | 4 5|6-|,|GM Am|Em | CM DM|Em|,"$a, $In, $outro",,1 2- 6- 4 5 6-,B,aa9fab3c-cc54-4ef0-9b41-0cca33cf796d,"Adams 2019, Barna 2020"
23,David Guetta featuring Anne-Marie,Don't Leave Me Alone,2018,|1 2- |6- | 4 3-|6-|,|GM Am|Em | CM Bm|Em|,$a_sub,,1 2- 6- 4 3- 6-,B,aa9fab3c-cc54-4ef0-9b41-0cca33cf796d,"Adams 2019, Barna 2020"
23,David Guetta featuring Anne-Marie,Don't Leave Me Alone,2018,$a $a_sub,,$Vr,,,B,aa9fab3c-cc54-4ef0-9b41-0cca33cf796d,"Adams 2019, Barna 2020"
23,David Guetta featuring Anne-Marie,Don't Leave Me Alone,2018,$a*2,,"$PCh, $Ch, DCh",,,B,aa9fab3c-cc54-4ef0-9b41-0cca33cf796d,"Adams 2019, Barna 2020"
23,David Guetta featuring Anne-Marie,Don't Leave Me Alone,2018,|1 2- |6- | 4 5|R|,|GM Am|Em | CM DM|R|,$a_drop,,1 2- 6- 4 5 R,B,aa9fab3c-cc54-4ef0-9b41-0cca33cf796d,"Adams 2019, Barna 2020"
23,David Guetta featuring Anne-Marie,Don't Leave Me Alone,2018,$a $a_drop,,$bridge,,,B,aa9fab3c-cc54-4ef0-9b41-0cca33cf796d,"Adams 2019, Barna 2020"
373,The Pussycat Dolls,Don't Cha,2005,$In $Vr*2 $Ch*2 $Vr*2 $Ch*2 $bridge $Vr*2 $Ch*2 $fadeout,,S,,,A,285e7afa-e47f-31d8-bfa4-e8c1e8d3e879,Park: MusicID Top 200 (2000-2020)
373,The Pussycat Dolls,Don't Cha,2005,|2-||||6-||||,|Em||||Bm||||,"$a, $Vr, $Ch",,2- 6-,A,285e7afa-e47f-31d8-bfa4-e8c1e8d3e879,Park: MusicID Top 200 (2000-2020)
373,The Pussycat Dolls,Don't Cha,2005,$a*2,,$In,,,A,285e7afa-e47f-31d8-bfa4-e8c1e8d3e879,Park: MusicID Top 200 (2000-2020)
373,The Pussycat Dolls,Don't Cha,2005,|R||||||||,|R||||||||,"$a_drop, $fadeout",Rest,R,A,285e7afa-e47f-31d8-bfa4-e8c1e8d3e879,Park: MusicID Top 200 (2000-2020)
373,The Pussycat Dolls,Don't Cha,2005,$a $a_drop,,$bridge,,,A,285e7afa-e47f-31d8-bfa4-e8c1e8d3e879,Park: MusicID Top 200 (2000-2020)
61,The Chainsmokers feat. Daya ,Don't Let Me Down ,2016,$In $Vr*2 $PCh $DCh $Vr $PCh $DCh*2 $PostCh $PCh $Ch $outro,,S,,,C,fd881e93-c199-4c86-81a7-cabc044948d0,"Richards, Park: MusicID Top 200 (2000-2020)"
61,The Chainsmokers feat. Daya ,Don't Let Me Down ,2016,|4| 1| 5| 6-|,|EM| BM| F#M| G#m|,$a,Axis-F,4 1 5 6-,C,fd881e93-c199-4c86-81a7-cabc044948d0,"Richards, Park: MusicID Top 200 (2000-2020)"
61,The Chainsmokers feat. Daya ,Don't Let Me Down ,2016,$a*2,,"$In, $Vr, $PostCh, $outro",,,C,fd881e93-c199-4c86-81a7-cabc044948d0,"Richards, Park: MusicID Top 200 (2000-2020)"
61,The Chainsmokers feat. Daya ,Don't Let Me Down ,2016,|4| 1| 5| 6- R|,|EM| BM| F#M| G#m R|,$a_drop,,4 1 5 6- R,C,fd881e93-c199-4c86-81a7-cabc044948d0,"Richards, Park: MusicID Top 200 (2000-2020)"
61,The Chainsmokers feat. Daya ,Don't Let Me Down ,2016,$a*3 $a_drop,,$PCh,,,C,fd881e93-c199-4c86-81a7-cabc044948d0,"Richards, Park: MusicID Top 200 (2000-2020)"
61,The Chainsmokers feat. Daya ,Don't Let Me Down ,2016,|6-|||. 4 . . |,|G#m|||. EM . . |,$b,Aeolian-Lydian Plateau Shuttle,4 6-,C,fd881e93-c199-4c86-81a7-cabc044948d0,"Richards, Park: MusicID Top 200 (2000-2020)"
61,The Chainsmokers feat. Daya ,Don't Let Me Down ,2016,$b*2,,$DCh,,,C,fd881e93-c199-4c86-81a7-cabc044948d0,"Richards, Park: MusicID Top 200 (2000-2020)"
61,The Chainsmokers feat. Daya ,Don't Let Me Down ,2016,$a*4,,$Ch,,,C,fd881e93-c199-4c86-81a7-cabc044948d0,"Richards, Park: MusicID Top 200 (2000-2020)"
339,Akon ,Don't Matter ,2007,$In $hook $Vr*2 $hook $Vr*2 $hook $In $hook*2 $fadeout,,S,,,A,49017150-8a14-45f9-b3a0-038005c485f4,Richards
339,Akon ,Don't Matter ,2007,| 1 | 5 | 6- | 4 |,|BbM|FM|Gm|EbM,$a,Axis-C,1 5 6- 4,A,49017150-8a14-45f9-b3a0-038005c485f4,Richards
339,Akon ,Don't Matter ,2007,$a*4,,"$In, $hook, $fadeout",,,A,49017150-8a14-45f9-b3a0-038005c485f4,Richards
339,Akon ,Don't Matter ,2007,$a*2,,$Vr,,,A,49017150-8a14-45f9-b3a0-038005c485f4,Richards
312,Rihanna,Don't Stop The Music,2008,$hook $Vr*2 $PCh $Ch $Vr $PCh $Ch $PostCh $Ch $PostCh,,S,,,A,b7c8631c-6544-32c8-9ef3-529b464602a1,Park: MusicID Top 200 (2000-2020)
312,Rihanna,Don't Stop The Music,2008,|4|||| 6-||||,|DM|||| F#m||||,"$a, $Vr, $PCh",Lydian-Aeolian Plateau Shuttle,4 6-,A,b7c8631c-6544-32c8-9ef3-529b464602a1,Park: MusicID Top 200 (2000-2020)
312,Rihanna,Don't Stop The Music,2008,$a*2,,"$hook, $Ch, $PostCh",,,A,b7c8631c-6544-32c8-9ef3-529b464602a1,Park: MusicID Top 200 (2000-2020)
312,Rihanna,Don't Stop The Music,2008,|R||||,|R||||,$fadeout,Rest,R,A,b7c8631c-6544-32c8-9ef3-529b464602a1,Park: MusicID Top 200 (2000-2020)
389,Avril Lavigne ,Don't Tell Me ,2004,$In $Vr*2 $PCh $Ch $Vr*2 $PCh $Ch $bridge $Ch_ending,,S,,,D,bde40ccd-6250-342c-9c5f-0c3c6c426265,Richards
389,Avril Lavigne ,Don't Tell Me ,2004,|1|6-|5|4|,|EM| . C#m . . |BM| . AM . . |,$a,Axis-C-descent,1 6- 5 4,D,bde40ccd-6250-342c-9c5f-0c3c6c426265,Richards
389,Avril Lavigne ,Don't Tell Me ,2004,|6-|5|1|4|,|C#m|AM|EM|BM|,$b,Axis-A-reverse,6- 5 1 4,D,bde40ccd-6250-342c-9c5f-0c3c6c426265,Richards
389,Avril Lavigne ,Don't Tell Me ,2004,$a*2,,"$In, $Vr",,,D,bde40ccd-6250-342c-9c5f-0c3c6c426265,Richards
389,Avril Lavigne ,Don't Tell Me ,2004,|4||6-||4||5||,|AM||C#m||AM||BM||,$PCh,,4 6- 4 5,D,bde40ccd-6250-342c-9c5f-0c3c6c426265,Richards
389,Avril Lavigne ,Don't Tell Me ,2004,|2-||5||,|F#m||BM||,$b_cad,Dorian Shuttle,2- 5,D,bde40ccd-6250-342c-9c5f-0c3c6c426265,Richards
389,Avril Lavigne ,Don't Tell Me ,2004,$b*3 $b_cad,,$Ch,,,D,bde40ccd-6250-342c-9c5f-0c3c6c426265,Richards
389,Avril Lavigne ,Don't Tell Me ,2004,|4||1||2-||5||,|AM||EM||F#m||BM||,$bridge,,4 1 2- 5,D,bde40ccd-6250-342c-9c5f-0c3c6c426265,Richards
389,Avril Lavigne ,Don't Tell Me ,2004,|4||5||,|AM||BM||,$b_cad_2,Plateau Shuttle,4 5,D,bde40ccd-6250-342c-9c5f-0c3c6c426265,Richards
389,Avril Lavigne ,Don't Tell Me ,2004,$b*3 $b_cad_2*2,,$Ch_ending,,,D,bde40ccd-6250-342c-9c5f-0c3c6c426265,Richards
289,3OH!3,Don't Trust Me ,2009,$Vr $PCh $Ch $Vr $PCh $Ch $bridge $link $Ch $ending,,S,,,"C, D",97ff4bc9-12e5-428f-9964-2db7209c8db3,Richards
289,3OH!3,Don't Trust Me ,2009,|6-||4||2-||4||,|Gm||EbM||Cm||EbM||,"$a, $Vr",,6- 4 2- 4,"C, D",97ff4bc9-12e5-428f-9964-2db7209c8db3,Richards
289,3OH!3,Don't Trust Me ,2009,|6-||4||2-||4|R|,|Gm||EbM||Cm||EbM|R|,"$a_drop, $PCh",,6- 4 2- 4 R,"C, D",97ff4bc9-12e5-428f-9964-2db7209c8db3,Richards
289,3OH!3,Don't Trust Me ,2009,| 6- | 4 | 1 | 5 |,|Gm|EbM|BbM|FM|,"$b, $ending",Axis-A,6- 4 1 5,"C, D",97ff4bc9-12e5-428f-9964-2db7209c8db3,Richards
289,3OH!3,Don't Trust Me ,2009,$b*4,,$Ch,,,"C, D",97ff4bc9-12e5-428f-9964-2db7209c8db3,Richards
289,3OH!3,Don't Trust Me ,2009,|R||||,|R||||,$c,Rest,R,"C, D",97ff4bc9-12e5-428f-9964-2db7209c8db3,Richards
289,3OH!3,Don't Trust Me ,2009,$c*3,,$bridge,,,"C, D",97ff4bc9-12e5-428f-9964-2db7209c8db3,Richards
289,3OH!3,Don't Trust Me ,2009,$b*2,,$link,,,"C, D",97ff4bc9-12e5-428f-9964-2db7209c8db3,Richards
291,Jay Sean feat. Lil Wayne ,Down ,2009,$In $Vr $PCh $Ch $Vr $PCh $Ch $bridge $Ch $fadeout,,S,,,B-CLP,cdc4e3ff-bbc4-3ece-814c-598effa76369,Richards
291,Jay Sean feat. Lil Wayne ,Down ,2009,|4|6-|5|3-|,|GM|Bm|AM|F#m|,$a,Four Six Five Three,4 6- 5 3-,B-CLP,cdc4e3ff-bbc4-3ece-814c-598effa76369,Richards
291,Jay Sean feat. Lil Wayne ,Down ,2009,|4|1|5|6-|,|GM|DM|AM|BM|,$a_sub,Axis-F,4 1 5 6-,B-CLP,cdc4e3ff-bbc4-3ece-814c-598effa76369,Richards
291,Jay Sean feat. Lil Wayne ,Down ,2009,$a $a_sub*2,,$In,,,B-CLP,cdc4e3ff-bbc4-3ece-814c-598effa76369,Richards
291,Jay Sean feat. Lil Wayne ,Down ,2009,$a*2,,"$Vr, $PCh",,,B-CLP,cdc4e3ff-bbc4-3ece-814c-598effa76369,Richards
291,Jay Sean feat. Lil Wayne ,Down ,2009,$a_sub*4,,"$Ch, $fadeout",,,B-CLP,cdc4e3ff-bbc4-3ece-814c-598effa76369,Richards
291,Jay Sean feat. Lil Wayne ,Down ,2009,$a*2 $a_sub*2,,$bridge,,,B-CLP,cdc4e3ff-bbc4-3ece-814c-598effa76369,Richards
199,Train ,Drive By ,2012,$In $Vr $PCh $Ch $Vr $PCh $Ch $bridge $link $Ch*2 $ending,,S,,,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,| 6- || 4|| 1 || 5 ||,|C#m||AM||EM||BM||,"$a, $link",Axis-A,6- 4 1 5,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,|6-||||,|C#m||||,$In,Six,6-,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,$a*2,,$Vr,,,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,|2-||4||6-||5||,|F#m||AM||C#m||BM||,$b,Get Lucky,2- 4 6- 5,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,|2-||4||6-||3||,|F#m||AM||C#m||G#M||,$b_cad,,2- 4 6- 3,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,$b $b_cad,,$PCh,,,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,|4||1||5||6-|5|,|AM||EM||BM||C#m|BM|,$c,,4 1 5 6- 5,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,|4||1||5||3||,|AM||EM||BM||G#M||,$c_cad,,4 1 5 3,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,|4||1||2-||3||,|AM||EM||F#m||G#M||,$c_turnaround,,4 1 2- 3,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,$c $c_cad,,$cc,,,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,$c $c_turnaround,,$cc_turnaround,,,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,$cc $cc_turnaround,,$Ch,,,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,|3-||6-||2-||5||3||2-||5||||,|G#m||C#m||F#m||BM||G#M||F#m||BM||||,$bridge,,3- 6- 2- 5 3 2- 5,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
199,Train ,Drive By ,2012,|4||,|AM||,$ending,Four,4,D-CLP,ad4f4d27-d580-4df6-ad9e-332dd3992a83,Richards
443,Train,Drops Of Jupiter (Tell Me),2001,$In $Vr*4 $Ch $link $Vr*3 $Ch $bridge $link_2 $Ch $outro,,S,,,C-CLP,c6373387-f4f4-4a0a-b025-2afcb8d2daab,Park: MusicID Top 200 (2000-2020)
443,Train,Drops Of Jupiter (Tell Me),2001,|1||5||4||||,|CM||GM||FM||||,"$a, $In, $Vr, $link",One Five Four,1 5 4,C-CLP,c6373387-f4f4-4a0a-b025-2afcb8d2daab,Park: MusicID Top 200 (2000-2020)
443,Train,Drops Of Jupiter (Tell Me),2001,|5| . . . 6 |2||4||1||,|GM| . . . AM |DM||FM||CM||,"$b, $link_2",,5 6 2 4 1,C-CLP,c6373387-f4f4-4a0a-b025-2afcb8d2daab,Park: MusicID Top 200 (2000-2020)
443,Train,Drops Of Jupiter (Tell Me),2001,|5| . . . 6 |2||2-||4||,|GM| . . . AM |DM||Dm||FM||,$b_cad,,5 6 2 2- 4,C-CLP,c6373387-f4f4-4a0a-b025-2afcb8d2daab,Park: MusicID Top 200 (2000-2020)
443,Train,Drops Of Jupiter (Tell Me),2001,$b $b_cad,,$Ch,,,C-CLP,c6373387-f4f4-4a0a-b025-2afcb8d2daab,Park: MusicID Top 200 (2000-2020)
443,Train,Drops Of Jupiter (Tell Me),2001,|1||5||b7||4||,|CM||GM||BbM||FM||,$a_turnaround,,1 5 b7 4,C-CLP,c6373387-f4f4-4a0a-b025-2afcb8d2daab,Park: MusicID Top 200 (2000-2020)
443,Train,Drops Of Jupiter (Tell Me),2001,$a*2 $a_turnaround,,"$bridge, $outro",,,C-CLP,c6373387-f4f4-4a0a-b025-2afcb8d2daab,Park: MusicID Top 200 (2000-2020)
200,Luke Bryan ,Drunk on You ,2012,$In_1 $In_2 $Vr $Ch $link $Vr $Ch $bridge $Ch $outro $fadeout,,S,,,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,|4||||,|DM||||,$In_1,Four,4,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,|4| . 1 . . |5| . 6- . . |,|DM| . AM . . |EM| . F#m . . |,$a,Axis-F,4 1 5 6-,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,|4| . 1 . . |5||,|DM| . AM . . |EM||,"$a_cad, $link",Closed Double Plagal,4 1 5,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,$a $a_cad,,"$In_2, $outro",,,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,|6-| . 1 . . |5| . 1 . . |6-| . 4 . . |,|F#m| . AM . . |EM| . AM . . |F#m| . DM . . |,$b,,6- 1 5 1 6- 4,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,$b*2,,$Vr,,,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,|4|1|5|6-|,|DM|AM|EM|F#m|,$aa,Axis-F,4 1 5 6-,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,|4|1|5||,|DM|AM|EM||,$aa_cad,Closed Double Plagal,4 1 5,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,|4|5|,|DM|EM|,$aa_turnaround,Plateau Shuttle,4 5,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,$aa $aa_cad ,,$a_ch,,,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,$a_ch*2 $aa_turnaround,,$Ch,,,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,$a_ch $In_1*2,,$bridge,,,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
200,Luke Bryan ,Drunk on You ,2012,|4||||,|EM||||,$fadeout,Four,4,B-CLP,4c7358f3-346a-469a-bbcb-192c061b4e68,Richards
262,Taio Cruz,Dynamite,2010,$In $Vr $PCh $Ch_1 $Ch_2 $Vr $PCh $Ch_1 $Ch_2 $bridge $link $Ch_1 $Ch_2,,S,,,C,f17e437d-d71f-404b-b270-0a0c180b6482,Peres
262,Taio Cruz,Dynamite,2010,|6- . . 5||1 . . 4||,|C#m . . BM||EM . . AM||,$a,Axis-A-reverse,6- 5 1 4,C,f17e437d-d71f-404b-b270-0a0c180b6482,Peres
262,Taio Cruz,Dynamite,2010,|R||||||||,|R||||||||,$In,Rest,R,C,f17e437d-d71f-404b-b270-0a0c180b6482,Peres
262,Taio Cruz,Dynamite,2010,$a*4,,"$Vr, $Ch_1, $Ch_2",,,C,f17e437d-d71f-404b-b270-0a0c180b6482,Peres
262,Taio Cruz,Dynamite,2010,$a*2,,"$PCh, $link",,,C,f17e437d-d71f-404b-b270-0a0c180b6482,Peres
262,Taio Cruz,Dynamite,2010,|3- . . 6-||4 . . 5||,|G#m . . C#m||AM . . BM||,$b,,3- 6- 4 5,C,f17e437d-d71f-404b-b270-0a0c180b6482,Peres
262,Taio Cruz,Dynamite,2010,|5||||,|BM||||,$turnaround,Five,5,C,f17e437d-d71f-404b-b270-0a0c180b6482,Peres
262,Taio Cruz,Dynamite,2010,$b*4 $turnaround,,$bridge,,,C,f17e437d-d71f-404b-b270-0a0c180b6482,Peres
77,The Weeknd,Earned It,2015,$In $Vr $Vr $PCh $Ch $Vr $Vr $PCh $Ch $link $PostCh $outro,,S,,,D-CLP,eb077171-ed76-43fb-ae6a-bbb0e4adbbdd,Peres
77,The Weeknd,Earned It,2015,|2-||||6-||||,|Gm||||Dm||||,"$a, $In, $Vr, $link",,2- 6-,D-CLP,eb077171-ed76-43fb-ae6a-bbb0e4adbbdd,Peres
77,The Weeknd,Earned It,2015,$a*2,,"$PCh, $Ch",,,D-CLP,eb077171-ed76-43fb-ae6a-bbb0e4adbbdd,Peres
77,The Weeknd,Earned It,2015,|6- | 1|2||,|Dm | FM|GM||,$turnaround,,6- 1 2,D-CLP,eb077171-ed76-43fb-ae6a-bbb0e4adbbdd,Peres
77,The Weeknd,Earned It,2015,|6- | 1|2|4|,|Dm | FM|GM|BbM|,$turnaround_sub,,6- 1 2 4,D-CLP,eb077171-ed76-43fb-ae6a-bbb0e4adbbdd,Peres
77,The Weeknd,Earned It,2015,|6- | 1|2|2-|,|Dm | FM|GM|Gm|,$turnaround_full,,6- 1 2 2-,D-CLP,eb077171-ed76-43fb-ae6a-bbb0e4adbbdd,Peres
77,The Weeknd,Earned It,2015,$turnaround*2 $turnaround_sub $turnaround_full*7,,$PostCh,,,D-CLP,eb077171-ed76-43fb-ae6a-bbb0e4adbbdd,Peres
77,The Weeknd,Earned It,2015,|6- | 1|5|2|,|Dm | FM|CM|GM|,$turnaround_end,,6- 1 5 2,D-CLP,eb077171-ed76-43fb-ae6a-bbb0e4adbbdd,Peres
77,The Weeknd,Earned It,2015,$turnaround_end $turnaround,,$outro,,,D-CLP,eb077171-ed76-43fb-ae6a-bbb0e4adbbdd,Peres
24,"Benny Blanco, with Halsey & Khalid",Eastside,2018,$In $Vr $PCh $Ch_1 $Ch_2 $Vr $PCh $Ch_1 $Ch_2 $DCh $outro,,S,,,B,e579accf-66a3-43c1-8ca7-06c30a4e5631,Park: MusicID Top 200 (2000-2020)
24,"Benny Blanco, with Halsey & Khalid",Eastside,2018,|6-|5 1|4| . 5|,|F#m|EM AM|DM| . EM|,$a,,6- 5 1 4 5,B,e579accf-66a3-43c1-8ca7-06c30a4e5631,Park: MusicID Top 200 (2000-2020)
24,"Benny Blanco, with Halsey & Khalid",Eastside,2018,$a*2,,"$In, Vr, $DCh",,,B,e579accf-66a3-43c1-8ca7-06c30a4e5631,Park: MusicID Top 200 (2000-2020)
24,"Benny Blanco, with Halsey & Khalid",Eastside,2018,|6-|5 1|4|R|,|F#m|EM AM|DM| R|,$a_drop,,6- 5 1 4 R,B,e579accf-66a3-43c1-8ca7-06c30a4e5631,Park: MusicID Top 200 (2000-2020)
24,"Benny Blanco, with Halsey & Khalid",Eastside,2018,$a $a_drop,,$PCh,,,B,e579accf-66a3-43c1-8ca7-06c30a4e5631,Park: MusicID Top 200 (2000-2020)
24,"Benny Blanco, with Halsey & Khalid",Eastside,2018,$a*3 $a_drop,,$Ch_1,,,B,e579accf-66a3-43c1-8ca7-06c30a4e5631,Park: MusicID Top 200 (2000-2020)
24,"Benny Blanco, with Halsey & Khalid",Eastside,2018,$a*4,,$Ch_2,,,B,e579accf-66a3-43c1-8ca7-06c30a4e5631,Park: MusicID Top 200 (2000-2020)
24,"Benny Blanco, with Halsey & Khalid",Eastside,2018,|6-|5 1|4|,|F#m|EM AM|DM|,$a_ending,Axis-A-reverse,6- 5 1 4,B,e579accf-66a3-43c1-8ca7-06c30a4e5631,Park: MusicID Top 200 (2000-2020)
24,"Benny Blanco, with Halsey & Khalid",Eastside,2018,$a*3 $a_ending,,$outro,,,B,e579accf-66a3-43c1-8ca7-06c30a4e5631,Park: MusicID Top 200 (2000-2020)
264,Sean Kingston and Justin Bieber ,Eenie Meenie ,2010,$In $Vr $PCh $Ch_1 $Ch_2 $Vr $PCh $Ch_1 $Ch_2 $bridge $link $Ch_1 $Ch_2,,S,,,A,a019762a-cad4-4266-8f5c-3eb205b17c22,Richards
264,Sean Kingston and Justin Bieber ,Eenie Meenie ,2010,| 6- || 4 || 1 || 5 ||,|Bm||GM||DM||AM||,$a,Axis-A,6- 4 1 5,A,a019762a-cad4-4266-8f5c-3eb205b17c22,Richards
264,Sean Kingston and Justin Bieber ,Eenie Meenie ,2010,|R||||||||,|R||||||||,"$b, $In",Rest,R,A,a019762a-cad4-4266-8f5c-3eb205b17c22,Richards
264,Sean Kingston and Justin Bieber ,Eenie Meenie ,2010,$a*2,,"$Vr, $PCh, $Ch_1, $Ch_2, $link",,,A,a019762a-cad4-4266-8f5c-3eb205b17c22,Richards
264,Sean Kingston and Justin Bieber ,Eenie Meenie ,2010,$b*2,,$bridge,,,A,a019762a-cad4-4266-8f5c-3eb205b17c22,Richards
79,Sia,Elastic Heart,2015,$In $Vr $PCh $Ch $PostCh $Vr $PCh $Ch $bridge $Ch*2 $ending,,S,,,"A, B",19d264df-da69-4a70-8778-2f55ff5a9f4c,"Peres, Richards"
79,Sia,Elastic Heart,2015,| 4 || 1 || 5 || 6- ||,|DM||AM||EM||F#m||,"$a, $In",Axis-F,4 1 5 6-,"A, B",19d264df-da69-4a70-8778-2f55ff5a9f4c,"Peres, Richards"
79,Sia,Elastic Heart,2015,$a*4,,"$Vr, $Ch",,,"A, B",19d264df-da69-4a70-8778-2f55ff5a9f4c,"Peres, Richards"
79,Sia,Elastic Heart,2015,$a*2,,"$PCh, $PostCh, $bridge",,,"A, B",19d264df-da69-4a70-8778-2f55ff5a9f4c,"Peres, Richards"
79,Sia,Elastic Heart,2015,| 4 || 1 || 3- ||,|DM||AM||C#m||,$ending,,4 1 3-,"A, B",19d264df-da69-4a70-8778-2f55ff5a9f4c,"Peres, Richards"
478,Vertical Horizon,Everything You Want,1999,$In $Vr $Vr $Ch $Vr $Ch $bridge Vr $Ch*2 $outro $fadeout,,S,,,D,55a33672-2a0f-46c8-a74e-7176f7c65449,Park: MusicID Top 200 (2000-2020)
478,Vertical Horizon,Everything You Want,1999,|2- . . 6- ||1 . . 4||,|Am . . Em ||GM . . CM||,$a,,2- 6- 1 4,D,55a33672-2a0f-46c8-a74e-7176f7c65449,Park: MusicID Top 200 (2000-2020)
